C1,C2,C3,C4,C5,C6,C7,C8,article_id,human_label,human_confidence,corpus_batch,SMI_score,SMI_label
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,v18_3189,0,H,corpus_expansion_5000,0.19000580961738978,0
0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,v18_1450,1,M,corpus_expansion_5000,0.36835127139997426,0
0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,v18_3980,0,H,corpus_expansion_5000,0.2411447352040636,0
0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,v18_1814,1,M,corpus_expansion_5000,0.17491898592996105,0
0.0,0.0,0.3929,0.3,0.3929,0.0,0.0,0.0,v18_0773,1,H,new_mid_w1_p1,0.2556091271377481,0
0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,v18_1011,1,H,corpus_expansion_5000,0.6301872001460783,1
0.0,0.0,0.6807,0.5,0.0,0.0,0.0,0.0,v18_2818,1,M,corpus_expansion_5000,0.27390914761390195,0
0.0,0.0,0.0,0.2,0.3627,0.0,0.7143,0.0,v18_3275,0,H,corpus_expansion_5000,0.2646188880465073,0
0.0,0.0,0.3421,0.3,0.5672,0.0,0.0,0.6285,v18_1991,1,L,corpus_expansion_5000,0.2793390910250147,0
0.0,0.0,0.0,0.35,0.0,0.0,0.8,0.4866,v18_1277,1,M,corpus_expansion_5000,0.25051980012485775,0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4399,v18_1783,1,M,corpus_expansion_5000,0.21741069332218077,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_3105,0,H,corpus_expansion_5000,0.0945363922261271,0
0.0,0.0,0.0,0.1,0.4139,0.0,0.0,0.0,v18_0446,0,H,v17_reused,0.16682385449591813,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4276,v18_0880,1,M,corpus_expansion_5000,0.09180825832496138,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,v18_4459,0,M,corpus_expansion_5000,0.4413369854724032,1
0.0,0.0,0.0,0.8,0.0,0.6667,0.6667,0.0,v18_0781,0,H,new_mid_w0_p0,0.7765086636639527,1
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,v18_1749,1,M,corpus_expansion_5000,0.22311587068072297,0
0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,v18_3388,0,H,corpus_expansion_5000,0.36835127139997426,0
0.0,0.0,0.0,0.9,0.0,0.5833,0.0,0.3646,v18_4881,0,M,corpus_expansion_5000,0.69541995204567,1
0.0,0.0,0.0,0.0,0.1394,0.3333,0.0,0.0,v18_0883,1,M,corpus_expansion_5000,0.2025387373385738,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_2944,0,H,corpus_expansion_5000,0.0945363922261271,0
0.0,0.0,0.0,0.0,0.0,0.0,0.8333,0.5019,v18_1091,1,H,corpus_expansion_5000,0.1437091307428001,0
0.0,0.0,0.0,0.3,0.406,0.3333,0.0,0.0,v18_4783,0,H,corpus_expansion_5000,0.3835952386271771,0
0.0,0.0,0.3581,1.0,0.0,0.6667,0.0,0.0,v18_0531,0,H,v17_reused,0.7995651862481494,1
0.0,0.0,0.0,0.3,0.0,0.3333,0.0,0.9543,v18_4022,0,M,corpus_expansion_5000,0.27158434095036826,0
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,v18_4421,0,M,corpus_expansion_5000,0.19000580961738978,0
0.0,0.0,0.0,0.1,0.6038,0.3333,0.0,0.0,v18_4098,0,M,corpus_expansion_5000,0.3397092065860294,0
0.0,0.0,0.5841,0.3,0.0,0.3333,0.0,0.6377,v18_1727,1,M,corpus_expansion_5000,0.32548626760194016,0
0.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.0,v18_0610,1,H,new_high_w1_pany,0.6229465733397762,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_0570,0,H,v17_reused,0.0945363922261271,0
0.0,0.0,0.9871,1.0,0.0,0.0,0.0,0.8511,v18_2671,1,M,corpus_expansion_5000,0.5238493216957739,1
0.0,0.0,0.0833,0.2,0.0833,0.3333,0.0,0.1294,v18_3718,0,M,corpus_expansion_5000,0.2683553020473749,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,v18_0343,1,H,new_high_w1_pany,0.16079228470839807,0
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,v18_3000,0,H,corpus_expansion_5000,0.48719929544414753,1
0.0,0.0,0.0,0.2,0.4099,0.0,0.0,0.0,v18_3139,0,H,corpus_expansion_5000,0.19619127590473537,0
0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,v18_0434,0,H,v17_reused,0.17491898592996105,0
0.0,0.0,0.6227,0.3,0.0,0.0,0.0,0.0,v18_1903,1,M,corpus_expansion_5000,0.19736247874927546,0
0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.433,v18_3804,0,H,corpus_expansion_5000,0.3377848227103428,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.7772,v18_4776,0,L,corpus_expansion_5000,0.12859834164728817,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3275,v18_2069,1,L,corpus_expansion_5000,0.09244049239760953,0
0.0,0.0,0.2551,0.0,0.2551,0.0,0.0,0.9662,v18_1537,1,M,corpus_expansion_5000,0.12415898759962044,0
0.3,0.0,0.0,0.6,0.3165,0.0,0.7143,0.0,v18_2252,1,L,corpus_expansion_5000,0.8481662193914019,1
0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,v18_2346,1,M,corpus_expansion_5000,0.21547698667345466,0
0.0,0.0,0.5377,0.3,0.0,0.0,0.0,0.6895,v18_1517,1,M,corpus_expansion_5000,0.18407408924110644,0
0.0,0.0,0.0,0.8,0.6588,1.0,0.0,0.0,v18_0965,1,M,corpus_expansion_5000,0.9078362141689256,1
0.5,0.15,0.0,0.7,0.0882,0.3333,0.0,0.0,v18_4406,0,M,corpus_expansion_5000,0.9698560537965009,1
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.7878,v18_0528,1,H,new_high_w1_pany,0.12850866591066018,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2934,v18_0176,0,H,v17_reused,0.09265676026402189,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,v18_3482,0,H,corpus_expansion_5000,0.16079228470839807,0
0.0,0.0,0.0,0.6,0.4089,0.0,0.0,0.1881,v18_2543,1,M,corpus_expansion_5000,0.3506756869288313,0
0.0,0.0,0.0,1.0,0.0,0.3333,0.7143,0.2765,v18_4935,0,M,corpus_expansion_5000,0.7151530203889622,1
0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,v18_0572,1,H,new_high_w1_pany,0.28008474130873345,0
0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,v18_2299,1,M,corpus_expansion_5000,0.2060688837501653,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_3508,0,H,corpus_expansion_5000,0.1353199798207458,0
0.0,0.0,0.0,0.45,0.0,0.0,1.0,0.0,v18_2459,1,M,corpus_expansion_5000,0.32438175186790896,0
0.0,0.0,0.0,1.0,0.0,0.0,0.6667,0.0,v18_3609,0,M,corpus_expansion_5000,0.5434738198858534,1
0.0,0.0,0.8495,0.6,0.0,0.0,0.0,0.3831,v18_4554,0,L,corpus_expansion_5000,0.3243597904644871,0
0.3,0.0,0.1603,0.6,0.1603,1.0,0.6667,0.0,v18_2208,1,L,corpus_expansion_5000,0.978108628083196,1
0.0,0.0,0.0,0.95,0.0,0.0,0.6667,0.0,v18_4720,0,L,corpus_expansion_5000,0.5182791658573175,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6648,v18_2755,1,M,corpus_expansion_5000,0.09032559346000361,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_0383,0,H,new_mid_w1_p0,0.0945363922261271,0
0.0,0.0,0.0,0.0,0.2835,0.0,0.0,0.0,v18_0852,1,M,corpus_expansion_5000,0.12432792435469359,0
0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.7364,v18_1880,1,M,corpus_expansion_5000,0.23111527620721362,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_0370,0,H,new_low_w0_pany,0.1353199798207458,0
0.3,0.0,0.0,0.8,0.0,0.6667,0.6667,0.0,v18_2378,1,M,corpus_expansion_5000,0.9618901532190516,1
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,v18_4323,0,M,corpus_expansion_5000,0.16079228470839807,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_1105,1,M,corpus_expansion_5000,0.1353199798207458,0
0.0,0.0,0.0,0.0,0.4327,0.0,0.0,0.0,v18_3413,0,H,corpus_expansion_5000,0.1430366102136351,0
0.0,0.0,0.0,0.2,0.3738,0.0,0.0,0.0,v18_3946,0,M,corpus_expansion_5000,0.1900918089953352,0
0.0,0.0,0.0,0.45,0.0,0.0,0.8,0.0,v18_1336,1,M,corpus_expansion_5000,0.2980244715324707,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1987,v18_2189,1,M,corpus_expansion_5000,0.13357382984447772,0
0.0,0.0,0.0,0.0,0.2707,0.0,0.0,0.2213,v18_4594,0,M,corpus_expansion_5000,0.121035594796131,0
0.0,0.0,0.4963,0.1,0.0,0.0,0.0,0.6558,v18_2319,1,L,corpus_expansion_5000,0.12923135920817536,0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,v18_4705,0,L,corpus_expansion_5000,0.22311587068072297,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2188,v18_3710,0,M,corpus_expansion_5000,0.09313147051908104,0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5232,v18_4848,0,L,corpus_expansion_5000,0.21634229916878578,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6494,v18_1171,1,M,corpus_expansion_5000,0.09042119588116097,0
0.0,0.0,0.0,0.3,0.0,0.3333,0.0,0.421,v18_4325,0,M,corpus_expansion_5000,0.2796243099922973,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_2694,1,M,corpus_expansion_5000,0.0945363922261271,0
0.0,0.0,0.0,0.1,0.0,0.3333,0.0,0.0,v18_1422,1,M,corpus_expansion_5000,0.21093841116397974,0
0.0,0.0,0.0,0.6,0.0,0.3333,0.0,0.2232,v18_2341,1,L,corpus_expansion_5000,0.4196351498399155,1
0.3,0.2,0.0,0.9,0.4715,0.3333,0.0,0.0,v18_2651,1,L,corpus_expansion_5000,0.953825211555841,1
0.0,0.0,0.0,0.3,0.5672,0.6667,0.0,0.2776,v18_4155,0,M,corpus_expansion_5000,0.6028942947091952,1
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9215,v18_1464,1,M,corpus_expansion_5000,0.10653071164755763,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9472,v18_0874,1,H,corpus_expansion_5000,0.08858854551493225,0
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.9754,v18_3339,0,H,corpus_expansion_5000,0.17892736106681215,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,v18_4340,0,M,corpus_expansion_5000,0.16079228470839807,0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2153,v18_1251,1,H,corpus_expansion_5000,0.2203103404368009,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,v18_2348,1,M,corpus_expansion_5000,0.16079228470839807,0
0.0,0.0,0.0,0.1,0.0,0.0,0.75,0.3053,v18_0840,1,M,corpus_expansion_5000,0.165365491204858,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_4568,0,L,corpus_expansion_5000,0.1353199798207458,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.9263,v18_0581,1,H,new_mid_w1_p1,0.1273418519717661,0
0.0,0.0,0.6248,0.2,0.3875,0.0,0.0,0.0,v18_0204,0,H,v17_reused,0.23429175738850275,0
0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.1234,v18_1641,1,M,corpus_expansion_5000,0.47915804585612404,1
0.0,0.0,0.6177,0.1,0.0,0.0,0.0,0.2224,v18_2014,1,M,corpus_expansion_5000,0.13866718263319194,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325,v18_0905,1,M,corpus_expansion_5000,0.09368335427475495,0
0.0,0.0,0.0,0.7,0.4949,0.0,0.75,0.4109,v18_0631,0,H,new_mid_w0_p0,0.5309688367585976,1
0.0,0.0,0.0,0.0,0.4852,0.3333,0.0,0.0,v18_3364,0,H,corpus_expansion_5000,0.26981560302549024,0
0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,v18_1974,1,M,corpus_expansion_5000,0.14207605798813674,0
0.0,0.0,0.0,0.9,0.0,0.3333,0.0,0.0,v18_0162,0,H,new_mid_w0_p0,0.5743695239102369,1
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5117,v18_3172,0,H,corpus_expansion_5000,0.18412978176932585,0
0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,v18_3612,0,M,corpus_expansion_5000,0.2601425988962303,0
0.0,0.0,0.0,0.0,0.1773,0.0,0.0,0.2645,v18_4675,0,M,corpus_expansion_5000,0.1103477666519685,0
0.0,0.0,0.3642,0.8,0.0,0.0,0.0,0.4953,v18_0617,0,H,v17_reused,0.37005751935742276,0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,v18_4068,0,M,corpus_expansion_5000,0.1133379569328199,0
0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.827,v18_1431,1,H,corpus_expansion_5000,0.24830365220172368,0
0.0,0.0,0.6227,0.9,0.0,0.0,1.0,0.6769,v18_0547,1,M,v17_reused,0.5927475119394106,1
0.0,0.0,0.0,0.9,0.0,0.3333,0.0,0.0,v18_3334,0,H,corpus_expansion_5000,0.5743695239102369,1
0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,v18_4546,0,M,corpus_expansion_5000,0.4165568777450921,0
0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.2341,v18_4223,0,M,corpus_expansion_5000,0.2972278737994896,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,v18_2387,1,M,corpus_expansion_5000,0.4413369854724032,1
0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.3789,v18_4243,0,M,corpus_expansion_5000,0.33869929024696227,0
0.0,0.0,0.0,0.4,0.0,0.5833,0.0,0.0,v18_3995,0,M,corpus_expansion_5000,0.46039643692549864,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_4065,0,M,corpus_expansion_5000,0.0945363922261271,0
0.0,0.0,0.0,0.4,0.5958,0.0,0.0,0.6529,v18_1861,1,M,corpus_expansion_5000,0.29874863695466586,0
0.0,0.0,0.0,0.9,0.0,0.6667,0.0,0.0,v18_0640,1,H,new_high_w1_pany,0.7384126165357974,1
0.0,0.0,0.2262,0.0,0.2262,0.0,0.0,0.0,v18_3902,0,M,corpus_expansion_5000,0.12746381490423106,0
0.0,0.0,0.6708,0.6,0.0,0.0,0.0,0.9909,v18_0637,0,H,new_mid_w1_p0,0.29915972241307465,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_4262,0,M,corpus_expansion_5000,0.0945363922261271,0
0.0,0.0,0.0,0.1,0.1993,0.6667,0.0,0.0,v18_3910,0,M,corpus_expansion_5000,0.4097138678673095,0
0.0,0.0,0.0,0.5,0.1214,0.3333,0.0,0.0,v18_2986,0,H,corpus_expansion_5000,0.406571512595112,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_2096,1,M,corpus_expansion_5000,0.0945363922261271,0
0.0,0.0,0.0,0.8,0.0,0.0,0.6667,0.0,v18_4611,0,L,corpus_expansion_5000,0.44265113695995667,1
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_3075,0,H,corpus_expansion_5000,0.1353199798207458,0
0.0,0.0,0.0,0.1,0.2041,0.0,0.0,0.0,v18_3674,0,M,corpus_expansion_5000,0.137550155714358,0
0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,v18_2841,1,M,corpus_expansion_5000,0.2601425988962303,0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.6429,v18_0921,1,M,corpus_expansion_5000,0.108549886911104,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,v18_0546,1,H,new_high_w1_pany,0.16079228470839807,0
0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,v18_3666,0,M,corpus_expansion_5000,0.144263957638373,0
0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,v18_1900,1,M,corpus_expansion_5000,0.3451374483123983,0
0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,v18_2028,1,M,corpus_expansion_5000,0.2411447352040636,0
0.0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,v18_2301,1,M,corpus_expansion_5000,0.8551460124766889,1
0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_1885,1,M,corpus_expansion_5000,0.5320248714922053,1
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2742,v18_1642,1,M,corpus_expansion_5000,0.21954725046474216,0
0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,v18_3509,0,H,corpus_expansion_5000,0.3451374483123983,0
0.0,0.0,0.0,0.5,0.0,0.5833,0.0,0.4575,v18_4809,0,M,corpus_expansion_5000,0.5022691477896744,1
0.3,0.0,0.0,1.0,0.7924,1.0,0.0,0.3357,v18_2097,1,L,corpus_expansion_5000,0.9917947556935114,1
0.0,0.0,0.2528,0.2,0.0,0.0,0.0,0.4959,v18_4357,0,M,corpus_expansion_5000,0.14296458626482467,0
0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,v18_3788,0,M,corpus_expansion_5000,0.2601425988962303,0
0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.7364,v18_4494,0,L,corpus_expansion_5000,0.11799929209559501,0
0.0,0.0,0.0,0.3,0.4277,0.0,0.0,0.0,v18_4967,0,M,corpus_expansion_5000,0.23350966252027056,0
0.0,0.0,0.0,0.0,0.1159,0.0,0.0,0.6922,v18_0836,1,M,corpus_expansion_5000,0.10100866496842244,0
0.0,0.0,0.4159,0.3,0.0,0.0,0.6667,0.5631,v18_0601,0,H,new_low_w0_pany,0.24635170056789396,0
0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.1322,v18_2184,1,L,corpus_expansion_5000,0.6737970227208385,1
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,v18_3865,0,M,corpus_expansion_5000,0.1133379569328199,0
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,v18_2481,1,M,corpus_expansion_5000,0.19000580961738978,0
0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,v18_4307,0,M,corpus_expansion_5000,0.36835127139997426,0
0.0,0.0,0.3714,0.0,0.0,0.6667,0.0,0.8659,v18_1582,1,M,corpus_expansion_5000,0.331766332529433,0
0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,v18_4266,0,M,corpus_expansion_5000,0.5887835312121518,1
0.0,0.0,0.0,0.95,0.0,1.0,0.8,0.7364,v18_2533,1,M,corpus_expansion_5000,0.9099631258185151,1
0.3,0.0,0.0,0.1,0.1112,0.0,0.0,0.8463,v18_2725,1,L,corpus_expansion_5000,0.4956412346248311,1
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.4866,v18_1070,1,M,corpus_expansion_5000,0.14303868621675692,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,v18_1775,1,M,corpus_expansion_5000,0.16079228470839807,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_4808,0,M,corpus_expansion_5000,0.1353199798207458,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,v18_1283,1,H,corpus_expansion_5000,0.16079228470839807,0
0.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.3053,v18_3050,0,H,corpus_expansion_5000,0.617516090439627,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_4753,0,M,corpus_expansion_5000,0.0945363922261271,0
0.0,0.0,0.4681,0.5,0.0,0.0,0.0,0.0,v18_1836,1,M,corpus_expansion_5000,0.25729865669811625,0
0.0,0.0,0.0,0.9,0.0,0.6667,0.0,0.0,v18_4242,0,M,corpus_expansion_5000,0.7384126165357974,1
0.0,0.0,0.1513,0.0,0.1513,0.0,0.0,0.98,v18_1019,1,M,corpus_expansion_5000,0.1082445134561985,0
0.0,0.0,0.0,0.0,0.4053,0.0,0.0,0.0,v18_4133,0,M,corpus_expansion_5000,0.13943341249294874,0
0.3,0.0,0.0,0.0,0.1725,0.6667,0.0,0.8068,v18_1326,1,H,corpus_expansion_5000,0.7900929605458495,1
0.0,0.0,0.4921,0.8,0.0,0.3333,0.0,0.8735,v18_0475,0,H,v17_reused,0.5568836466658408,1
0.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.0,v18_4271,0,M,corpus_expansion_5000,0.6229465733397762,1
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,v18_1651,1,M,corpus_expansion_5000,0.1476023763660605,0
0.3,0.2,0.0,0.4,0.0,0.0,0.0,0.2765,v18_3998,0,M,corpus_expansion_5000,0.6783620352306741,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,v18_4467,0,L,corpus_expansion_5000,0.8784590901281101,1
0.0,0.0,0.0,0.9,0.505,0.0,0.0,0.0,v18_2610,1,M,corpus_expansion_5000,0.5273354284780688,1
0.0,0.0,0.0,0.0,0.4557,0.0,0.0,0.2099,v18_2476,1,M,corpus_expansion_5000,0.14415413692683787,0
0.0,0.0,0.0,0.55,0.5654,0.3333,0.8571,0.0,v18_2583,1,M,corpus_expansion_5000,0.6751636559623823,1
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,v18_1373,1,M,corpus_expansion_5000,0.19000580961738978,0
0.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.421,v18_0739,0,H,v17_reused,0.6154503171867877,1
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,v18_3618,0,H,corpus_expansion_5000,0.22311587068072297,0
0.0,0.0,0.0,0.0,0.0,0.3333,1.0,0.9546,v18_2440,1,M,corpus_expansion_5000,0.27315774335990123,0
0.0,0.0,0.0,0.55,0.0,0.0,0.8,0.0,v18_0867,1,M,corpus_expansion_5000,0.34200983460079226,0
0.0,0.0,0.0,0.0,0.2551,0.3333,0.0,0.2047,v18_1140,1,M,corpus_expansion_5000,0.2208862305419123,0
0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.7364,v18_0997,1,M,corpus_expansion_5000,0.1670376321608323,0
0.0,0.0,0.0,0.5,0.0,0.3333,0.0,0.0,v18_1337,1,M,corpus_expansion_5000,0.3752431354790696,0
0.3,0.0,0.0,0.0,0.3706,0.0,0.0,0.0,v18_0541,0,H,new_low_w0_pany,0.5313000391577449,1
0.0,0.0,0.2072,0.0,0.0,0.0,0.0,0.0,v18_1099,1,M,corpus_expansion_5000,0.10188550350315852,0
0.0,0.0,0.0,0.0,0.4231,0.0,0.0,0.9929,v18_1132,1,M,corpus_expansion_5000,0.13288535349139471,0
0.0,0.0,0.3165,0.0,0.0,0.0,0.0,0.0,v18_4064,0,M,corpus_expansion_5000,0.10596301430956909,0
0.0,0.0,0.0,0.6,0.5186,0.0,0.8,0.0,v18_2715,1,M,corpus_expansion_5000,0.5022857236824121,1
0.0,0.0,0.0,1.0,0.0,0.3333,0.8,0.0,v18_2258,1,L,corpus_expansion_5000,0.7299043073166129,1
0.0,0.0,0.0,0.3,0.3288,0.0,0.0,0.7894,v18_4750,0,M,corpus_expansion_5000,0.20498129096812936,0
0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,v18_0059,0,H,v17_reused,0.3451374483123983,0
0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,v18_2883,1,M,corpus_expansion_5000,0.6759874883291183,1
0.3,0.0,0.0,0.1,0.483,0.0,0.0,0.0,v18_1938,1,M,corpus_expansion_5000,0.6105463907948072,1
0.3,0.0,0.1949,0.1,0.1027,0.0,0.0,0.1584,v18_2576,1,M,corpus_expansion_5000,0.5258226522989801,1
0.0,0.0,0.0,0.4,0.0,0.3333,0.0,0.0,v18_4936,0,M,corpus_expansion_5000,0.32912155184893244,0
0.0,0.0,0.0,1.0,0.0,0.0,0.6667,0.0,v18_1078,1,M,corpus_expansion_5000,0.5434738198858534,1
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,v18_3249,0,H,corpus_expansion_5000,0.1133379569328199,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_3127,0,H,corpus_expansion_5000,0.0945363922261271,0
0.0,0.0,0.0,0.45,0.0,0.0,1.0,0.0,v18_2488,1,L,corpus_expansion_5000,0.32438175186790896,0
0.0,0.0,0.3536,0.4,0.0,0.0,0.0,0.8714,v18_0940,1,M,corpus_expansion_5000,0.20195684197744865,0
0.0,0.0,0.0,1.0,0.5654,0.5833,0.6667,0.0,v18_1080,1,M,corpus_expansion_5000,0.8888069937255119,1
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_0187,0,H,new_mid_w0_p0,0.1353199798207458,0
0.0,0.0,0.0,0.45,0.0,0.0,0.8,0.0,v18_2634,1,L,corpus_expansion_5000,0.2980244715324707,0
0.0,0.0,0.0,0.35,0.0,0.3333,0.0,0.9305,v18_2085,1,M,corpus_expansion_5000,0.2924291029199254,0
0.0,0.0,0.0,0.2,0.0,0.3333,0.0,0.0,v18_2249,1,M,corpus_expansion_5000,0.24658569031706137,0
0.0,0.0,0.0,0.35,0.0,0.0,0.75,0.0,v18_4890,0,H,corpus_expansion_5000,0.25164664892226296,0
0.0,0.0,0.0,0.5,0.0,0.3333,0.0,0.381,v18_2023,1,M,corpus_expansion_5000,0.3685225475848991,0
0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,v18_3539,0,H,corpus_expansion_5000,0.3921913672632442,0
0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,v18_4048,0,M,corpus_expansion_5000,0.28008474130873345,0
0.0,0.0,0.225,0.3,0.225,0.0,0.0,0.0,v18_3606,0,M,corpus_expansion_5000,0.21111189813122655,0
0.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.0,v18_0226,0,H,v17_reused,0.6229465733397762,1
0.0,0.0,0.0,0.9,0.4606,0.0,0.0,0.3768,v18_4847,0,L,corpus_expansion_5000,0.5082127762443501,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_1929,1,M,corpus_expansion_5000,0.0945363922261271,0
0.0,0.0,0.0,0.1,0.5899,0.0,0.0,0.2921,v18_3055,0,H,corpus_expansion_5000,0.19161784107195912,0
0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,v18_4489,0,H,corpus_expansion_5000,0.3451374483123983,0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3425,v18_1404,1,M,corpus_expansion_5000,0.2186647579015273,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_2179,1,M,corpus_expansion_5000,0.1353199798207458,0
0.0,0.0,0.3772,0.3,0.0,0.0,0.0,0.6648,v18_0697,1,H,new_high_w1_pany,0.17488069284883065,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.4575,v18_1124,1,H,corpus_expansion_5000,0.1561847617986113,0
0.0,0.0,0.0,0.3,0.5998,0.0,0.0,0.2986,v18_3361,0,H,corpus_expansion_5000,0.2641433202625804,0
